PID,POSTTIME,CITY,STATE,MAKE,MODEL,PRICE,YEAR,MILES,URL,TITLE,ATTR,IMGLINK,MESSAGE,PRICEPRED
6211137951,2017-07-08 20:08,sfbay,CA,toyota,prius,7800,2011,117568,https://sfbay.craigslist.org/sfc/cto/6211137951.html,2011 toyota prius,VIN: JTDKN3DU9B5307875#condition: excellent#fuel: hybrid#odometer: 117568#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00P0P_1ExjhPqClL5_600x450.jpg,2011 toyota prius base#120582 miles,-339.128685735
6211070740,2017-07-08 18:46,sfbay,CA,toyota,prius,5650,2007,140000,https://sfbay.craigslist.org/eby/cto/6211070740.html,2007 toyota prius 140k miles package 5 clean title,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: hybrid#odometer: 140000#paint color: silver#size: full-size#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/00T0T_iV8wIYpj1tB_600x450.jpg,hi; up for sale is my 2007 toyota prius 4 door sedan; hybrid; fully loaded gas saver! 140k miles ;it has clean title (carfax available) and very exciting performace ; running strong and smooth. exterior and interior are in good condition and remain clean in and out.#- 4-cyl; 1.5 liter hybrid engine; automatic transmission;#- traction control; stability control; abs(4-wheels)#- package 5 with leather seat#- power windows; power door locks; power steering.#- mp3; cd(multi disc); jbl premium sound.#- navigation system;  back up camera.#- dual air bags; side air bags; f&r head curtain air bags#- ac ice cold#- mileage: 140000#- well maintained and clean in & out.#- excellent running condition with smooth transmission and quiet engine.(gas saver)#- clean title; smog pass.#asking $5650#please call#show contact info#to see the vehicle in newark. easy auto,-4030.45678854
6201770709,2017-07-08 18:28,sfbay,CA,toyota,prius,3800,2005,190000,https://sfbay.craigslist.org/eby/cto/6201770709.html,@@@@2005 toyota prius ; 190k miles -$$$$$,condition: good#cylinders: 4 cylinders#drive: rwd#fuel: gas#odometer: 190000#paint color: grey#size: full-size#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/01212_360l0FzKv0h_600x450.jpg,must go!#2005 toyota prius; 190k miles for $3;800/negotiable#leather seat with navigation. one owner.#service record up to date#the perfect commute or college car or for everyone.#46 mpg city/50 mpg hwy#registered till sept 2017; smog#am-fm radio with cd player#newly service power steering and brakes#fairly new tire#recent inspection and service/oil change#190k miles for $3;500 /negotiable#anyways if interested please send me an offer or call me at#show contact info,-3204.06904954
6211054811,2017-07-08 18:28,sfbay,CA,toyota,prius,6940,2007,111000,https://sfbay.craigslist.org/sby/cto/6211054811.html,2007 toyota prius hybrid 111k 1-owner; navigation; back-up camera,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 111000#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/00u0u_5ORDoIgz7jb_600x450.jpg,2007 toyota prius hybrid#111k easy highway miles#clean title; 1-owner; never been in accident#in excellent cosmetic and mechanical condition#smog certificate ready#priced for only $6940#call for appointments#show contact info,-1233.28722923
6210947715,2017-07-08 18:22,sfbay,CA,toyota,prius,3000,2005,137000,https://sfbay.craigslist.org/pen/cto/6210947715.html,2005 toyota prius,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: hybrid#odometer: 137000#paint color: red#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00l0l_5esRGXWmOU6_600x450.jpg,im selling my 2005 toyota prius. in good condition with minor scrapes and scratches; all of which are shown in photos. this car has served me very well for 3 and half years. clean title. its currently mine and my familys daily driver. we are selling this car because we are downsizing to one car.#the engine was replaced one year ago. the check engine light has stayed on since the engine was replaced. the mechanic that changed the engine notified us ahead of time that this does not reflect a problem with the new engine; but a difference in sensors between the engines.#in preparation for this sale; i took the car to our local mechanic; reynosos in redwood city. a thorough inspection of the car was completed. the owner confirmed the engine light is from a computer sensor and not from any engine problems. the following was performed on 6/9/2017 with over $1000 of repairs undertaken:#-radiator replaced#-oil changed#-front brake rotors and pads changed#-front left wheel bearing replaced#-anti-lock brake sensor replaced#the interior has been shampooed and detailed. the outside has been washed and waxed by hand.#the vehicle still functions fantastically well! it will serve any new driver for years to come. thanks for looking.,-5977.06256325
6207866618,2017-07-08 16:41,sfbay,CA,toyota,prius,16000,2015,41500,https://sfbay.craigslist.org/eby/cto/6207866618.html,2015 toyota prius 2 excellent condition,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: hybrid#odometer: 41500#paint color: grey#size: full-size#title status: clean#transmission: automatic,https://images.craigslist.org/00A0A_kzzYzdyNpOU_600x450.jpg,year: 2015#make: toyota#model: prius 2 --hybrid--5dr-hatchback#mileage: 41k#title. ......... clean / 1-owner / never been in accident#warranty...it is covered under remainder of toyota power train warranty.#nicely equipped with 1.8l 4 cylinder gas hybrid engine 51 mpg on average..#push button start / stop; bluetooth integration for phone and music; remote key less entry; power window; steering wheel controls buttons,14478.2978757
6210922860,2017-07-08 16:35,sfbay,CA,toyota,prius,6350,2007,146000,https://sfbay.craigslist.org/sby/cto/6210922860.html,2007 toyota prius touring,fuel: hybrid#odometer: 146000#title status: clean#transmission: automatic,https://images.craigslist.org/00D0D_hk1akOe5ijh_600x450.jpg,hi; im a selling a 2007 toyota prius hybrid touring pkg6. in good condition with clean title. all service was done at dealership. most recently replaced the exhaust manifold gasket. this car gets about 60 mpg city and 50 on highway or more.this is the fully loaded model with leather seats; aftermarket pioneer radio; xm satellite radio; ac; and heater; power windows; power door locks; keyless entry; push start; privacy windows and more.#contact me if you would like to set an appointment.,-712.097068928
6210844233,2017-07-08 16:11,sfbay,CA,toyota,prius,7200,2008,115000,https://sfbay.craigslist.org/eby/cto/6210844233.html,2008 toyota prius,fuel: hybrid#odometer: 115000#title status: clean#transmission: automatic,https://images.craigslist.org/00A0A_d3jicCVTfpY_600x450.jpg,2008 green toyota prius with leather interior#backup camera; navigation#runs excellent; new tires; great brakes#115k miles#show contact info,-140.006384564
6210825052,2017-07-08 14:56,sfbay,CA,toyota,prius,14500,2012,40000,https://sfbay.craigslist.org/scz/cto/6210825052.html,toyota prius four - 40k miles - clean,condition: excellent#cylinders: 4 cylinders#fuel: hybrid#odometer: 40000#paint color: silver#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/00t0t_5oEMttNlRMV_600x450.jpg,2012 toyota prius silver; model four with clean title and 40k miles.   im the second owner.  i purchased certified used at santa cruz toyota.  have service records since my purchase.  very clean.  non smoker.#2012 toyota prius four#40;000 miles#clean title#silver w/ gray leather interior#navigation#back up camera#power windows & locks#alarm system#jbl speakers#bluetooth#seat heaters#sirius xm ready#cd/ mp3 / am - fm#original keys 2 sets#original manuals#price $14;500#for full specifications and features see toyota.com site or https://www.toyotacertified.com/assets/ebrochures/en/2012priusebrochure.pdf,110115.366451
6210578739,2017-07-08 12:34,sfbay,CA,toyota,prius,3850,2004,180944,https://sfbay.craigslist.org/eby/cto/6210578739.html,2004 toyota prius clean title new rem hybrid battery,condition: like new#fuel: gas#odometer: 180944#title status: clean#transmission: automatic,https://images.craigslist.org/00d0d_5GJTDuzyq6X_600x450.jpg,up for sale is  2004 toyota prius in excellent running condition#gas saver - well maintained - clean title - runs excellent#clean title#well maintained (14 service records)#no any mechanical issue#vehicle history report available#made in japan#new rebuild hybrid battery#-4-cyl; 1.5 liter engine#-automatic transmission#-abs (4-wheels)#-air conditioning#-power door locks#-power windows#-power steering#-am/fm/mp3 w/premium sound#-dual air bags#selling price: $3850#please call#show contact info#at hi5 auto (41601 albrae street; fremont; ca 94538) for appointment to see the car,-1439.25283783
