PID,POSTTIME,CITY,STATE,MAKE,MODEL,PRICE,YEAR,MILES,URL,TITLE,ATTR,IMGLINK,MESSAGE,PRICEPRED
6205775968,2017-07-05 10:45,sfbay,CA,subaru,outback,5500,2005,165000,https://sfbay.craigslist.org/sfc/cto/d/subaru-outback-manual-miles/6205775968.html,2005 subaru outback 2.5i manual-30;000 miles on engine,condition: fair#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 165000#paint color: silver#title status: clean#transmission: manual,https://images.craigslist.org/00Q0Q_5ffo9NiZvul_600x450.jpg,2005 subaru outback 165;000 miles on body#clean title in hand#the good:#-new engine september 2015 (less than 30;000 miles on engine)#-keyless entry; both sets of keys supplied#-factory crossbars#-used as daily commuter car; highway driven#-heated seats#-heated mirrors#-cd player am/fm#-air conditioning and heating work well#-passed smog 5/9/17#-oil changes every 3750 miles#-manual transmission#-abs#-awd#the bad:#-normal wear and tear on exterior and interior (see photos)#-light hail dents on roof (i drove it out from colorado)#-ecu throws a p0420 occasionally which might be an o2 sensor or a failing catalytic converter; many threads on this issue in outback forums.#any questions? email me and i can contact you via phone or text as well.#thanks!,4343.93737202
6189831784,2017-06-23 12:31,sfbay,CA,subaru,outback,13287,2008,70000,https://sfbay.craigslist.org/nby/cto/d/subaru-outback-limited-xt/6189831784.html,2008 subaru outback limited xt,condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 70000#paint color: blue#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00h0h_cyK10hXANUD_600x450.jpg,subaru xt 2.5l limited trim package#leather#sun roof#and more,11650.8232157
6218291373,2017-07-13 15:05,sfbay,CA,subaru,outback,13750,2013,92000,https://sfbay.craigslist.org/pen/cto/d/subaru-outback-premium/6218291373.html,2013 subaru outback 2.5i premium,condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 92000#paint color: green#size: full-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/01414_inSuOjtvwfM_600x450.jpg,excellent condition; interior is as-new. clean title; never been in any accident. low price due to high mileage. shocks; brakes and tires replaced last year. selling as moving overseas.#smoke free; pet free.#very clean inside and outside.#safety#driver air bag#passenger air bag#side air bag#alarm#power door locks#heated mirrors#traction control#fog lamps#vehicle anti-theft system#tire pressure monitoring#electronic stability control#comfort#air conditioning#cruise control#power driver mirror#power steering#tilt wheel#steering wheel controls#sound system#am/fm stereo#cd player#premium sound#satellite radio#mp3 player#entertainment system#windows#rear window defroster#power windows#seat#child safety lock#power driver seat#bucket seats#heated driver seat,15756.2006348
6198305904,2017-06-29 14:58,sfbay,CA,subaru,outback,5000,2004,100000,https://sfbay.craigslist.org/sfc/cto/d/subaru-impreza-outback-sport/6198305904.html,2004 subaru impreza outback sport,condition: excellent#fuel: gas#title status: clean#transmission: manual,https://images.craigslist.org/00e0e_jRoSvu2MSBv_600x450.jpg,2004 subaru impreza outback sport. great commuter car; all wheel drive; manual transmission. no oil leaks. timing belt and other 100;000 mile repairs done along with headgasket fix at 100;000 miles. new clutch at 135;000. moving and need to sell. minor hood scratches and a minor dent on right side. great car for inclement weather and roads. never in any accidents and clean title.#car currently has 148;000 miles.#email with questions. serious inquiries only please.,6018.06802962
6191397322,2017-06-24 14:09,sfbay,CA,subaru,outback,5200,2002,127130,https://sfbay.craigslist.org/pen/cto/d/subaru-outback/6191397322.html,2002 subaru outback,VIN: 4S3BH675X266455#condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 127130#paint color: white#title status: clean#transmission: manual,https://images.craigslist.org/01717_fX94P9DNYvb_600x450.jpg,engine is in great condition; exterior is in good condition; interior has some wear. clean title; pink slip in hand.  cd player; electric windows and seats.#it has 127;000 miles on it; and it has a re-built engine with new head gaskets replaced at 119;000 miles. i have the paperwork from the mechanic that worked on it in flagstaff; az -- who is a highly rated subaru mechanic in that area.#new timing belt kit installed; radiator; hoses; spark plugs; etc.#the car has no major dings; but a small crack in the windshield. car is a manual.#ac blows cold.#it might need new struts.,4659.30857174
6206248530,2017-07-05 15:35,sfbay,CA,subaru,outback,2000,1999,185826,https://sfbay.craigslist.org/nby/cto/d/subaru-outback-for-sale/6206248530.html,1999 subaru outback for sale,condition: good#fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00u0u_loYQIOoOK7J_600x450.jpg,it needs a couple windows but has had the following work done:#upper end#head gaskets#radeater#timing belt#water pump#timing belt pullies#termastat#value adjustment#has 185826 miles asking 2000 obo#does need to be towed as said above it needs some windows replaced but does run fine otherwise.#does need to be registered and is past due#sold as is,2463.93719602
6200029702,2017-06-30 21:23,sfbay,CA,subaru,outback,2450,1999,218000,https://sfbay.craigslist.org/nby/cto/d/subaru-outback-impreza-sport/6200029702.html,99 subaru outback impreza sport,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00V0V_82BrK1ZLh6a_600x450.jpg,hatchback#218k miles; 120 on new motor#4x4#automatic#clean title#freshly detailed;#smogged#electric windows#registration good through august will consider green trade with some cash,2449.67897849
6221526506,2017-07-15 19:42,sfbay,CA,subaru,outback,3500,2003,176300,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-wagon-loaded/6221526506.html,2003 subaru outback wagon h6 3.0 loaded!!!,VIN: 4S3BH896537601942#condition: good#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 176300#paint color: white#size: full-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00f0f_jnVuQji0l4i_600x450.jpg,selling 2003 subaru outback.  the h6 3.0 model is loaded with options including v6 engine; awd; heated seats; ac; premium mcintosh sound system (and much much more).#just changed oil and renewed registration (good through june 2018)#176k miles#low mileage on tires purchased a few years ago.#primarily been used for the last few years to drive 1-2 miles to bart station and back.  bought it for a few winters in connecticut and now dont need it anymore to go to bart.#car drives really smoothly and handles great in all weather conditions.  great vehicle for summer trips or ski trips to tahoe.  priced to sell and will go fast.,4053.97533055
6220018026,2017-07-14 18:24,sfbay,CA,subaru,outback,5700,2005,174000,https://sfbay.craigslist.org/nby/cto/d/subaru-outback-xt-spd-manual/6220018026.html,2005 subaru outback xt 5-spd manual,fuel: gas#odometer: 174000#title status: clean#transmission: manual,https://images.craigslist.org/00e0e_3XYG3G2UwFi_600x450.jpg,2005 subaru outback xt turbo; 5-speed manual (rare); 174k miles. recent work within last 5k miles: headgaskets; water pump; timing belt; new turbo; and new clutch. runs great; power everything. clean title in hand clean carfax.#$5700 cash only.,5060.60690588
6190333090,2017-07-15 09:17,sfbay,CA,subaru,outback,2700,2003,190069,https://sfbay.craigslist.org/pen/cto/d/subaru-legacy-outback/6190333090.html,2003 subaru legacy outback,condition: good#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 190069#size: mid-size#title status: clean#transmission: manual#type: wagon,https://images.craigslist.org/00C0C_alrabcpZrat_600x450.jpg,2003 subaru outback#191k miles#cold weather package (heated front windshield; heated seats; heated mirrors)#oil was just changed!#replaced within the last 5;000 miles#clutch#timing belt & water pump#windshield#spark plugs#air filter#ball joints#transmission & differential fluid#coolant flush#newer bf goodrich tires#interior is very clean; exterior has some slight damage in the rear quarter.#runs great! smogged! title in hand!#brakes are great#shocks have been replaced#no leaks#everything works#no warning lights#comes with the yakima racks & tow hitch!,2381.81865923
6186719689,2017-07-11 21:39,sfbay,CA,subaru,outback,20990,2014,39500,https://sfbay.craigslist.org/pen/cto/d/subaru-outback-like-new-k/6186719689.html,2014 subaru outback - like new - 2.5i - 40k miles,VIN: 4S4BRCAC6E329160#condition: like new#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 39500#paint color: grey#size: mid-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00l0l_je9HidT4whJ_600x450.jpg,great starter car for your new driver or for a growing family. these larger outbacks have amazing leg room in the back seats and can haul quite a lot of cargo (dogs; camping gear; etc.) if you need to. the gas mileage makes it an incredibly economical ride for both long distance driving and in-town trips.#details:#- tungsten metallic exterior/ ivory cloth interior#- awd#- lineartronic cvt continuously variable automatic transmission with manual mode#- 4 cylinder#- 5 passenger wagon#- mileage 24 city/30 highway; 18.5 gallon tank#- power locks; windows#- bluetooth#- audio system; am/fm radio; mp3/cd player,20386.4081877
6211160520,2017-07-08 20:38,sfbay,CA,subaru,outback,5250,2002,171000,https://sfbay.craigslist.org/sfc/cto/d/subaru-outback/6211160520.html,2002 subaru outback,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00M0M_72qU8NDlkOQ_600x450.jpg,2002 subaru outback awd. 171;000 miles. clean title. cold a/c. new tires! asking $5250 obo. call/text#show contact info,3970.91630413
6204475457,2017-07-04 10:34,sfbay,CA,subaru,outback,1000,2001,214000,https://sfbay.craigslist.org/nby/cto/d/subaru-outback-mechanics/6204475457.html,2001 subaru outback - mechanics special,VIN: 4S3BH686017619381#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 214000#paint color: blue#size: full-size#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/00P0P_dk4AG4jADQp_600x450.jpg,$1000 obo#i bought this car in late may; running beautifully; excellent condition inside and out.  one previous owner; all work done by same subaru mechanic; and it was maintained excellently.  car has 214000 miles; but new engine was installed 65;000 miles ago.#unfortunately; i got into an accident in early june and damaged the front of the car.  no major structural damage - just to the top and side radiator supports; as well as to the radiator; a/c condenser; fans; and timing belt cover.  i decided to try and fix myself.  replaced all broken parts; attached new radiator supports; got new hood; headlights; etc.; and had timing belt and parts inspected; and they were given approval.  car still isnt functioning though.  upon further inspection; there is no compression in the passenger side rear cylinder.  at this point; its beyond my skill set and knowledge (and cost and patience) to fix.#for someone mechanically inclined with some time and space theres a lot of good that could still come out of this car - you can either fix the rear cylinder or scrap the car for a wealth of parts.#pictures below show the car just after the accident; without any of the work ive done on it.  call or text and let me know if you want to come see it.  $1000 or best offer!,2915.75306735
6209270960,2017-07-10 12:27,sfbay,CA,subaru,outback,1200,2000,204058,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-wagon-miles/6209270960.html,2000 subaru outback wagon - 204;058 miles - $1200,condition: fair#fuel: gas#odometer: 204058#title status: clean#transmission: automatic,https://images.craigslist.org/00m0m_1prcpcSqQvG_600x450.jpg,im selling my 2000 subaru outback wagon with 204;058 miles on it. it passed a smog test about 1 year ago. it has a new catalytic converter; new tires; new exhaust; new muffler; and recent oil change. the car runs fine but the brakes are a little soft and i believe it needs new hydraulic fluid. i replaced the brake pads about 2 years ago as well. it is an automatic.,1171.05752663
6215424836,2017-07-11 17:16,sfbay,CA,subaru,outback,31500,2017,6100,https://sfbay.craigslist.org/sby/cto/d/subaru-outback-limited/6215424836.html,2017 subaru outback limited fully loaded - 31.5 - $31500,condition: like new#cylinders: 4 cylinders#drive: 4wd#fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00d0d_57FyYbxrSJd_600x450.jpg,want to sell my 2017 subaru outback limited asap. clean very lightly used. only 6100miles.#no accidents.#clean title#asking 31500$#ice silver metallic#if interested mail me with your number. will call you asap,31079.7906039
6222945397,2017-07-16 22:27,sfbay,CA,subaru,outback,5500,2006,121227,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-awd-low-miles/6222945397.html,2006 subaru outback awd low miles,condition: good#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 121227#paint color: white#size: mid-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00w0w_eSy3QO8KurH_600x450.jpg,selling a really nice subaru outback 2.5i awd. this car is well maintained its whole life with regular services.#clean title in hand#smog ready#121k miles#automatic#2.5l 4 cylinder engine#mpg 23-city 28-highway#leather interior#heated seats#power everything#awd all wheel drive#tires like new#everything works! please contact me 916-nine68-4991. if the post is the car is available. please; no dealers.,6240.86033803
6215712581,2017-07-11 22:51,sfbay,CA,subaru,outback,22800,2014,45825,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-pzev-limited/6215712581.html,2014 subaru outback 2.5i pzev limited wagon,condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 45825#paint color: white#size: mid-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00m0m_5i0iIPdBaAy_600x450.jpg,selling my 2014 subaru limited 2.5i pzev#awd#4 cyl. auto transmission#satin white pearl#excellent condition#clean title#miles: 45;825#this is a great family car.  the outback is in excellent condition with low miles; body and interior are perfect and in like-new condition; no accidents; all service performed at regular intervals by authorized dealers; all service records included. car is a non-smoker vehicle; still smells like new and always garaged.#it comes with the special appearance package (sap); which is the top of the line package.#options include:#eyesight adaptive driver assist system#cruise control#lane change warning#collision avoidance#saddle brown leather#heated seats#back seats recline#bluetooth phone and music#aux and usb#navigation system#back up camera#harmon kardon premium sound system#sunroof#keyless entry#memory seat#factory rear tinted windows#low profile roof rack#subaru all weather mats#full synthetic oil changes every 5000 miles; all records kept; 5 year/ 60;000 mile factory drivetrain warranty. included is an extra 10 year/100;000 mile; bumper to bumper warranty; transferable to new owner. clean carfax.#serious buyers only; please text me#show contact info#for a quicker response. no dealers please.,21075.1222727
6207805112,2017-07-06 15:36,sfbay,CA,subaru,outback,4500,2005,215000,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-wagon/6207805112.html,2005 subaru outback wagon 2.5i limited awd,condition: good#fuel: gas#odometer: 215000#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00a0a_ctmg5yYKLRy_600x450.jpg,selling my 2005 subaru outback.  4-speed shiftable automatic.  all-wheel drive.  tan leather interior and champagne gold exterior paint. 4-dr wagon.#this is a two-owner car with a clean title in hand.  i have had it for two years; but purchased a larger suv.  it is in good condition and has been well-cared for.  the car runs well and is reliable.  the air conditioning works great! lots of rear cargo space; plus a roof rack.  back seats fold down for extra cargo.  we also purchased all weather custom fit floor mats for the front and back seats (weathertech brand). very safe and reliable car.#it has a new catalytic converter; the head gaskets and timing belt were replaced one year ago; the brakes were replaced last year; the tires are two years old; and the registration is paid until july 2018.#here are a few other specs on the car:#great a/c and heater#6 cd changer stereo#parrot blue tooth phone controls (aftermarket)#dual moon roof#heated seats#dual climate controls#center console ac outlet for phone charger#tan leather interior#all weather mats in front and back seats#roof rack#automatic transmission#all-wheel drive#power door and windows#power drivers seat adjustments#asking $4;500 obo,4015.07196339
6219931093,2017-07-17 08:35,sfbay,CA,subaru,outback,3000,1999,161000,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-awd-wagon/6219931093.html,1999 subaru outback awd wagon 5-speed,VIN: 4S3BG6856X6613108#condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 161000#title status: clean#transmission: manual,https://images.craigslist.org/01515_8FnKq7fvrGB_600x450.jpg,1999 subaru outback awd station wagon with 161k miles.  clean title; no accidents; runs perfect; just passed smog.  5-speed manual transmission; 4 cylinder gas engine; ac blows cold; heater blows hot; everything on the car works.#$5000 in recent maintenance receipts for work that was done within 10k miles.   car needs nothing.#recent work includes:#new motor mounts#new transmission mount#new front axles/cv boots#new wheel bearings (all 4)#new radiator and hoses#new serpentine belt#new timing belt#new water pump#new o2 sensors#new brakes (pads and rotors)#new steering rack#new ac comressor#new engine torque rod#new battery#it has been averaging 24 mpg using standard gas.  very reliable car.  i did not anticipate selling the car; so all recommended preventative maintenance was done on almost all tear and wear items.#i live in lafayette; and sometimes drive the car to work in concord.  bought a new subaru; so this car is available until its sold; and this ad is removed.#another words if you are reading this; car is still for sale.#9 2 5 - 3 8 5 - 8 3 0 2,3050.01843648
6204499276,2017-07-04 10:50,sfbay,CA,subaru,outback,750,2000,336000,https://sfbay.craigslist.org/pen/cto/d/subaru-outback/6204499276.html,subaru outback 2000,fuel: gas#odometer: 336000#title status: clean#transmission: automatic,https://images.craigslist.org/00R0R_aUgtyjiDeuV_600x450.jpg,high mileage car (336;000) but runs ok. major repairs done recently:#engine replaced at 250;000 miles; transmission replaced at 300;000 miles.#almost exclusively easy highway miles. used this car for long trips across the country and trips to tahoe/sierras.#new catalytic converter installed 1.5 years ago to pass the smog test. all 4 brake calipers replaced at different points over last 5 years. crack at the bottom of the windshiled (does not obstruct the view; and reached the edges; so does not spread anymore). slightly bent rear bumper (parking accident). few small dents in the front.#subarus are extremely reliable cars and with occasional repairs can last very long.,2267.94120727
6214046844,2017-07-10 19:39,sfbay,CA,subaru,outback,6500,2005,30000,https://sfbay.craigslist.org/eby/cto/d/subaru-impreza-outback/6214046844.html,2005 subaru impreza outback sport (special edition),drive: 4wd#fuel: gas#paint color: silver#size: compact#title status: clean#transmission: manual#type: hatchback,https://images.craigslist.org/00p0p_5X561cJAfBj_600x450.jpg,i have a 2005 subaru impreza outback sport for sale. mileage - 129;656#very reliable and versatile hatchback! this has been my everyday driver for a long time. it handles extremely well in the rain or snow.  i am the second owner; bought the car with 30;000 miles on it. its gotten regular oil changes for the life of the car. its been very good to me but i recently purchased a truck for work so i have to sell it. i recently put brand new catalytic converters in it last year when i moved to the bay to get it up to california smog standards. also replaced front suspension and got brand new tires in 2016. has an alpine usb and ipod system installed and an amp under the driver seat. theres something that needs to be reconnected to get the rear speakers playing again; but the front speakers sound great.   smog is up to date. there is a small rip and some wear on the driver seat and a minor scratch in front of the back passenger side wheel (both pictured). it has never been in an accident. please text or email if youre interested. asking 6500 obo; cash only.#thanks for lookin#matt,8088.27273943
6210283477,2017-07-14 19:30,sfbay,CA,subaru,outback,4500,2000,138000,https://sfbay.craigslist.org/sby/cto/d/subaru-outback/6210283477.html,2000 subaru outback,condition: excellent#cylinders: 4 cylinders#fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00W0W_iZMoAqAXMJv_600x450.jpg,excellent condition 2000 subaru outback new engine#leather interior#automatic; abs awd#only 138;000 miles#over $3000 worth of engine work just done in may (have receipts)#new: engine replaced last month; (with valve; reserfaced and head gaskets)#water pump#timing belt idlers and tensioner#oil pump#radiator  all new hoses#brake pads#motor & regulator driver window#battery#ac compressor/ recharged.#rebuilt transmission 3 years ago. ( with about 20;000 miles on it - has sat for 2 years before the new engine was just put in)#oil change; transmission flush; all fluids replaced.#tires 50% left#extremely clean inside. no dents outside. paint still looks great.#this car will last another 150;000 miles at least.#drives really well. great family/ travel/ pet/ surf car#registration current till 1/18#$4500 bo,3937.13096055
6195041597,2017-06-27 09:49,sfbay,CA,subaru,outback,1000,2001,240000,https://sfbay.craigslist.org/eby/cto/d/subaru-outback-wagon-free/6195041597.html,subaru outback wagon free bike rack,condition: fair#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 240000#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00808_cbbfuy0xSSI_600x450.jpg,2001 outback wagon. power windows; locks; cruise control; auto transmission alloy wheels. 240k miles#body is straight and rust free; interior is dark gray cloth and in good condition.  has a cargo matt; floor matts; ski rack; bike rack.#we have had this car since new. it served us well. one owner car; clean title in hand currently registered non op.my wife bought a new honda pilot to replace this.#currently needs a motor; it developed a crack in the radiator and overheated. we had a mechanic look at it and he recommended a japanese used motor. prices run between a $1000.00 and $2000.00 for 50 to 80 thousand mile replacement motors. i checked and they are readily available. i would rather see some fix this car and continue its good service; then to part it out. the car works great for snow trips commuting etc. gas mileage is in the 25mpg and its a great car to drive.#if you have the mechanical back ground to put a new motor and the motivation to take on the project; this is will make a great car.#please contact me with your interest and leave an e-mail. i am very busy; so expect a response with in a couple of days,1589.18681884
6210849060,2017-07-08 15:15,sfbay,CA,subaru,outback,3500,2001,128000,https://sfbay.craigslist.org/sby/cto/d/subaru-outback/6210849060.html,subaru outback,fuel: gas#title status: clean#transmission: manual,https://images.craigslist.org/00h0h_aZ2PqbtPkkX_600x450.jpg,2001 subaru outback#clean title 128k miles#very well maintained#5 speed manual#oil changed every 3k#clean car interior and exterior#great gas mileage good for commuting or road trips very reliable car#new tires!#new brakes#smogged and ready to sell!#awd!!!!#car is a 2-tone beautiful maroon/tan color with a tan cloth interior that makes the car look very nice and has a warm look!#show contact info,2969.82115743
6215428964,2017-07-11 17:20,sfbay,CA,subaru,outback,8500,2006,73924,https://sfbay.craigslist.org/pen/cto/d/subaru-outback/6215428964.html,2006 subaru outback,VIN: 4S4BP61C667341530#condition: excellent#cylinders: 4 cylinders#drive: 4wd#fuel: gas#odometer: 73924#size: mid-size#title status: clean#transmission: automatic#type: wagon,https://images.craigslist.org/00o0o_koVcjjyzBZw_600x450.jpg,for sale:  2006 subaru outback#clean in and out.  low mileage.  74k miles.  call or text for more info.  can send more pics.#$8500 obo#thanks for looking!#call or text me @#show contact info#key words:  subaru; outback; forester; legacy; wagon; suv;,7972.66663017
