PID,POSTTIME,CITY,STATE,MAKE,MODEL,PRICE,YEAR,MILES,URL,TITLE,ATTR,IMGLINK,MESSAGE,PRICEPRED
6233138685,2017-07-23 21:20,sfbay,CA,hyundai,sonata,6500,2012,122000,https://sfbay.craigslist.org/pen/cto/d/hyundai-sonata/6233138685.html,2012 hyundai sonata,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 122000#paint color: silver#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01515_10YTm0hZ7h4_600x450.jpg,clean title#122000 all freeway miles#very clean#new breaks all the way around#great tires#call chris#show contact info,7620.34379454
6184324594,2017-07-06 17:11,sfbay,CA,hyundai,sonata,13950,2013,37000,https://sfbay.craigslist.org/eby/cto/d/hyundai-sonata/6184324594.html,hyundai sonata,VIN: 5NPEB4AC6DH662710#condition: like new#cylinders: 4 cylinders#fuel: gas#odometer: 37000#paint color: black#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00e0e_h5pv8Ck8nBJ_600x450.jpg,2013 sonata; 37000 miles. like buying new. this car is immaculate. beautiful black paint; perfect grey leather interior; new tires; well maintained. has power driver seat; premium sound; blue tooth. engine has a 100;000 mile warranty. pink slip in hand; clean title. selling because my job provides company car. email or call#show contact info#i do not need help selling my car so please do not contact me with offers to sell it for me.,13670.8054087
6214032497,2017-07-10 19:57,sfbay,CA,hyundai,sonata,13950,2013,5000,https://sfbay.craigslist.org/sby/cto/d/hyundai-sonata-excellent/6214032497.html,2013 hyundai sonata excellent condition,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#paint color: grey#size: mid-size#title status: clean#transmission: other#type: sedan,https://images.craigslist.org/00i0i_efSlONLANvn_600x450.jpg,excellent condition hyundai sonata comfortable spacious seating for its class#grey spotless exterior#clean title#incredibly maintained gray interior#twin turbo with lots of passing speed#responsive tiptronic transmission with paddle shifters for sport and automatic modes.#eco mode foe gas efficiency#extended warranty; that covers everything not just powertrain#had prepaid maintenance with capital hyundai oil change every 5k miles or less perfectly maintained#lots of highway miles#the car has no problem; wouldnt sell if i didnt need a truck for my work.#features:#single owner; comes from a smoke and pet free home.#cd; bluetooth; aux & usb#ability to switch between eco mode / power mode#cruise control#tachometer#power windows#traction control system#daytime running lights#cd player#air conditioning#traction control#am/fm radio: siriusxm#tilt steering wheel#steering wheel mounted audio controls & cruise control#outside temperature display; compass#power windows#anti-lock braking system (abs)#front anti-roll bar#chrome exterior door handles#mp3 decoder#proximity entry w/push button start#front dual zone a/c#$13950.#please txt sam#show contact info#for viewing,16806.2590906
6212609795,2017-07-10 00:04,sfbay,CA,hyundai,sonata,10500,2013,52300,https://sfbay.craigslist.org/sby/cto/d/hyundai-sonata-miles-clean/6212609795.html,2013 hyundai sonata  52k miles; clean title,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 52300#paint color: black#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00R0R_7Lf9trzZnF9_600x450.jpg,car location: milpitas; ca 95035.#car model: 2013 hyundai sonata gls#car condition: clean title/no accidents.#miles: 52;300 miles.#number of owners: 2nd owner#color: black#interior: charcoal#cylinders: 4#transmission: automatic#body style: 4dr sdn#selling for: $10;500#regular maintenance and oil change every 5k miles - can furnish paperwork.#this car has no issues and were selling it as we are moving out of country.#features:#single owner; comes from a smoke and pet free home.#front 2 tires changed in apr 2017.#registration till may 2018.#cd; bluetooth; aux; xm radio#mileage: 26 mpg city and  33 mpg on highway.#ability to switch between eco mode / power mode#disclaimer:#serious buyers only!#please do not contact me with unsolicited services or offers,12340.9287787
6225982618,2017-07-18 21:30,sfbay,CA,hyundai,sonata,2000,2002,204330,https://sfbay.craigslist.org/eby/cto/d/hyunda-sonata-gsl/6225982618.html,2002 hyunda sonata gsl,condition: good#fuel: gas#odometer: 204330#title status: clean#transmission: automatic,https://images.craigslist.org/00e0e_4NPkxrUmhqE_600x450.jpg,2002 hyunda sonata gsl clean title no engine light no problems gas saver aux hook up. registration expires this month.,2610.95818452
6228860676,2017-07-20 19:28,sfbay,CA,hyundai,sonata,23000,2016,38000,https://sfbay.craigslist.org/nby/cto/d/hyundai-sonata-hybrid/6228860676.html,2016 hyundai sonata hybrid limited,condition: excellent#fuel: hybrid#odometer: 38000#title status: lien#transmission: automatic,https://images.craigslist.org/00r0r_dMBOF0TFRG1_600x450.jpg,beautiful; in very good to excellent condition. if youre looking on kbb to compare; be sure you include the limited  part. this car has everything! panoramic sky roof; upgraded wheels; lane departure; backup camera; heated or cooled seats; beautiful cream leather interior w/contrasting black leather; sport mode; etc.#other details:#high mileage due to 50 mile commute daily. its also vacationed in oregon and suffered a trip to arizona .#has been regularly serviced; tires rotated; and minor recalls taken care of; but have never had to take it in for something wrong.#has not been in any accidents.#has original tires; brakes; etc.#it is not a plug-in.#had its driver side window busted in in the city but was repaired through insurance. (it was traumatized a bit; but has fully recovered )#were letting it go as were moving into the city and will no longer need a car.#this is our 3rd hyundai and we love it!#hyundai has great warranties; but unfortunately will not transfer with owners.#this car is a dream to drive!,18661.8974301
6185617854,2017-07-19 01:03,sfbay,CA,hyundai,sonata,2000,2002,220000,https://sfbay.craigslist.org/nby/cto/d/hyundai-sonata-lx/6185617854.html,2002 hyundai sonata lx v6,condition: excellent#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 220000#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00V0V_9q2FSXoP1AX_600x450.jpg,clean inside and out. well kept. mechanically sound. registered thru june 2017. pink slip. 220k miles. runs great. good mileage. tinted windows. sun roof. sound system kicks ass. moving back east and need to sell now. all reasonable offers considered.#thanx for your interest.,3658.61552374
6223729786,2017-07-17 11:53,sfbay,CA,hyundai,sonata,12500,2013,77000,https://sfbay.craigslist.org/eby/cto/d/hyundai-sonata/6223729786.html,hyundai sonata 2013,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: hybrid#odometer: 77000#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00Y0Y_9fV5mZABnBg_600x450.jpg,hyundai sonata 2013 - good condition!#runs great!,12147.6844849
6232492864,2017-07-23 11:26,sfbay,CA,hyundai,sonata,2000,2006,150000,https://sfbay.craigslist.org/eby/cto/d/hyundai-sonata-mechanic/6232492864.html,2006 hyundai sonata (mechanic special) $2000 obo,fuel: gas#paint color: black#title status: clean#transmission: automatic,https://images.craigslist.org/00808_57IFbtK4MD3_600x450.jpg,i have a 2006 hyundai sonata v6 with a bad transmission drive able but reverse has gone out. other than the transmission its a great car with 150;000 miles. great car just needs someone to work on it! registered and clean title#contact cierra#show contact info,3521.01689404
6234759296,2017-07-24 23:48,sfbay,CA,hyundai,sonata,11250,2015,44000,https://sfbay.craigslist.org/sby/cto/d/hyundai-sonata-se-clean/6234759296.html,2015 hyundai sonata se clean title 45k miles,fuel: gas#odometer: 44000#title status: clean#transmission: automatic,https://images.craigslist.org/01515_fjBOlQRIb2t_600x450.jpg,hi; for sale is a 2015 hyundai sonata se. black outside and tan interior. this vehicle comes with 5 years or 60k miles along with powertrain warranty. current miles are 44k miles. has a clean title and clean carfax which can be provided as well. gets great gas mileage. passed safety and also was fully steamed cleaned and detailed. ready to be driven. this car is offered from a dealership. if you have any questions or would like an appointment please feel free to contact us.,11609.8557618
